# utt_id	n_segments	relpath  (relative to SPANMARK_CORPUS_ROOT)
CON_T_0008478	163	train/con_wav/CON_T_0008478.wav
LA_T_4140258	96	train/con_wav/LA_T_4140258.wav
CON_T_0006770	137	train/con_wav/CON_T_0006770.wav
CON_T_0003628	205	train/con_wav/CON_T_0003628.wav
CON_T_0014884	384	train/con_wav/CON_T_0014884.wav
CON_T_0018147	107	train/con_wav/CON_T_0018147.wav
CON_T_0020668	128	train/con_wav/CON_T_0020668.wav
CON_T_0010604	120	train/con_wav/CON_T_0010604.wav
CON_T_0009869	100	train/con_wav/CON_T_0009869.wav
CON_T_0016098	304	train/con_wav/CON_T_0016098.wav
CON_T_0001457	229	train/con_wav/CON_T_0001457.wav
CON_T_0002086	140	train/con_wav/CON_T_0002086.wav
CON_T_0005722	199	train/con_wav/CON_T_0005722.wav
CON_T_0021367	107	train/con_wav/CON_T_0021367.wav
CON_T_0007067	239	train/con_wav/CON_T_0007067.wav
CON_T_0003121	153	train/con_wav/CON_T_0003121.wav
CON_T_0019004	418	train/con_wav/CON_T_0019004.wav
CON_T_0018700	119	train/con_wav/CON_T_0018700.wav
CON_T_0022056	197	train/con_wav/CON_T_0022056.wav
CON_T_0001188	196	train/con_wav/CON_T_0001188.wav
CON_T_0001276	97	train/con_wav/CON_T_0001276.wav
CON_T_0022993	55	train/con_wav/CON_T_0022993.wav
CON_T_0012508	128	train/con_wav/CON_T_0012508.wav
CON_T_0021076	97	train/con_wav/CON_T_0021076.wav
LA_T_6957393	102	train/con_wav/LA_T_6957393.wav
LA_T_6902662	137	train/con_wav/LA_T_6902662.wav
CON_T_0019564	103	train/con_wav/CON_T_0019564.wav
CON_T_0024929	118	train/con_wav/CON_T_0024929.wav
CON_T_0012436	47	train/con_wav/CON_T_0012436.wav
CON_T_0023883	98	train/con_wav/CON_T_0023883.wav
LA_T_7084634	133	train/con_wav/LA_T_7084634.wav
CON_T_0019622	180	train/con_wav/CON_T_0019622.wav
CON_T_0008596	154	train/con_wav/CON_T_0008596.wav
CON_T_0013857	239	train/con_wav/CON_T_0013857.wav
CON_T_0009008	178	train/con_wav/CON_T_0009008.wav
CON_T_0019420	117	train/con_wav/CON_T_0019420.wav
CON_T_0015755	443	train/con_wav/CON_T_0015755.wav
CON_T_0022899	124	train/con_wav/CON_T_0022899.wav
CON_T_0005642	164	train/con_wav/CON_T_0005642.wav
CON_T_0007308	163	train/con_wav/CON_T_0007308.wav
CON_T_0019909	229	train/con_wav/CON_T_0019909.wav
CON_T_0017697	236	train/con_wav/CON_T_0017697.wav
CON_T_0017151	128	train/con_wav/CON_T_0017151.wav
CON_T_0003091	115	train/con_wav/CON_T_0003091.wav
CON_T_0014307	194	train/con_wav/CON_T_0014307.wav
CON_T_0015501	261	train/con_wav/CON_T_0015501.wav
CON_T_0018478	183	train/con_wav/CON_T_0018478.wav
LA_T_5114581	209	train/con_wav/LA_T_5114581.wav
CON_T_0016218	160	train/con_wav/CON_T_0016218.wav
CON_T_0002047	87	train/con_wav/CON_T_0002047.wav
CON_T_0009413	136	train/con_wav/CON_T_0009413.wav
LA_T_4666356	113	train/con_wav/LA_T_4666356.wav
CON_T_0006506	86	train/con_wav/CON_T_0006506.wav
CON_T_0019659	160	train/con_wav/CON_T_0019659.wav
CON_T_0006882	240	train/con_wav/CON_T_0006882.wav
CON_T_0014240	173	train/con_wav/CON_T_0014240.wav
CON_T_0018646	133	train/con_wav/CON_T_0018646.wav
CON_T_0018513	162	train/con_wav/CON_T_0018513.wav
CON_T_0002561	102	train/con_wav/CON_T_0002561.wav
CON_T_0024687	272	train/con_wav/CON_T_0024687.wav
CON_T_0011200	208	train/con_wav/CON_T_0011200.wav
CON_T_0020159	201	train/con_wav/CON_T_0020159.wav
LA_T_9022965	171	train/con_wav/LA_T_9022965.wav
LA_T_1585521	154	train/con_wav/LA_T_1585521.wav
LA_T_4367879	248	train/con_wav/LA_T_4367879.wav
CON_T_0013429	85	train/con_wav/CON_T_0013429.wav
CON_T_0014306	179	train/con_wav/CON_T_0014306.wav
CON_T_0025366	94	train/con_wav/CON_T_0025366.wav
CON_T_0011103	254	train/con_wav/CON_T_0011103.wav
CON_T_0006881	159	train/con_wav/CON_T_0006881.wav
CON_T_0002041	112	train/con_wav/CON_T_0002041.wav
CON_T_0016149	130	train/con_wav/CON_T_0016149.wav
CON_T_0007480	257	train/con_wav/CON_T_0007480.wav
CON_T_0015431	163	train/con_wav/CON_T_0015431.wav
CON_T_0009931	83	train/con_wav/CON_T_0009931.wav
CON_T_0003257	181	train/con_wav/CON_T_0003257.wav
CON_T_0014450	217	train/con_wav/CON_T_0014450.wav
CON_T_0023587	163	train/con_wav/CON_T_0023587.wav
CON_T_0005508	231	train/con_wav/CON_T_0005508.wav
CON_T_0020138	169	train/con_wav/CON_T_0020138.wav
LA_T_7302010	158	train/con_wav/LA_T_7302010.wav
CON_T_0017208	209	train/con_wav/CON_T_0017208.wav
CON_T_0020728	92	train/con_wav/CON_T_0020728.wav
CON_T_0008487	301	train/con_wav/CON_T_0008487.wav
CON_T_0015899	167	train/con_wav/CON_T_0015899.wav
CON_T_0002362	76	train/con_wav/CON_T_0002362.wav
CON_T_0020701	285	train/con_wav/CON_T_0020701.wav
CON_T_0022544	192	train/con_wav/CON_T_0022544.wav
LA_T_9675042	218	train/con_wav/LA_T_9675042.wav
CON_T_0009765	354	train/con_wav/CON_T_0009765.wav
CON_T_0015325	162	train/con_wav/CON_T_0015325.wav
CON_T_0022102	140	train/con_wav/CON_T_0022102.wav
CON_T_0013428	152	train/con_wav/CON_T_0013428.wav
CON_T_0019450	152	train/con_wav/CON_T_0019450.wav
CON_T_0005129	216	train/con_wav/CON_T_0005129.wav
CON_T_0011625	163	train/con_wav/CON_T_0011625.wav
CON_T_0014957	401	train/con_wav/CON_T_0014957.wav
CON_T_0008168	131	train/con_wav/CON_T_0008168.wav
CON_T_0000911	173	train/con_wav/CON_T_0000911.wav
CON_T_0020999	87	train/con_wav/CON_T_0020999.wav
CON_T_0024004	168	train/con_wav/CON_T_0024004.wav
CON_T_0016829	126	train/con_wav/CON_T_0016829.wav
CON_T_0013999	124	train/con_wav/CON_T_0013999.wav
CON_T_0015404	149	train/con_wav/CON_T_0015404.wav
CON_T_0001125	94	train/con_wav/CON_T_0001125.wav
CON_T_0001664	90	train/con_wav/CON_T_0001664.wav
CON_T_0012563	142	train/con_wav/CON_T_0012563.wav
CON_T_0017013	135	train/con_wav/CON_T_0017013.wav
CON_T_0004940	252	train/con_wav/CON_T_0004940.wav
CON_T_0023490	194	train/con_wav/CON_T_0023490.wav
CON_T_0020643	324	train/con_wav/CON_T_0020643.wav
CON_T_0001370	94	train/con_wav/CON_T_0001370.wav
CON_T_0004687	158	train/con_wav/CON_T_0004687.wav
CON_T_0024025	104	train/con_wav/CON_T_0024025.wav
CON_T_0019713	245	train/con_wav/CON_T_0019713.wav
CON_T_0021644	207	train/con_wav/CON_T_0021644.wav
CON_T_0025132	166	train/con_wav/CON_T_0025132.wav
LA_T_7039518	109	train/con_wav/LA_T_7039518.wav
CON_T_0010390	223	train/con_wav/CON_T_0010390.wav
CON_T_0023759	188	train/con_wav/CON_T_0023759.wav
CON_T_0018868	128	train/con_wav/CON_T_0018868.wav
CON_T_0003460	163	train/con_wav/CON_T_0003460.wav
CON_T_0005796	195	train/con_wav/CON_T_0005796.wav
CON_T_0003402	231	train/con_wav/CON_T_0003402.wav
LA_T_5949621	75	train/con_wav/LA_T_5949621.wav
CON_T_0023325	81	train/con_wav/CON_T_0023325.wav
CON_T_0016746	260	train/con_wav/CON_T_0016746.wav
CON_T_0017000	109	train/con_wav/CON_T_0017000.wav
CON_T_0003542	77	train/con_wav/CON_T_0003542.wav
CON_T_0011875	138	train/con_wav/CON_T_0011875.wav
CON_T_0022526	162	train/con_wav/CON_T_0022526.wav
CON_T_0024800	177	train/con_wav/CON_T_0024800.wav
CON_T_0023724	168	train/con_wav/CON_T_0023724.wav
CON_T_0014607	72	train/con_wav/CON_T_0014607.wav
CON_T_0020157	500	train/con_wav/CON_T_0020157.wav
CON_T_0010664	108	train/con_wav/CON_T_0010664.wav
CON_T_0001000	82	train/con_wav/CON_T_0001000.wav
CON_T_0016502	188	train/con_wav/CON_T_0016502.wav
CON_T_0000648	92	train/con_wav/CON_T_0000648.wav
CON_T_0001568	93	train/con_wav/CON_T_0001568.wav
CON_T_0010882	236	train/con_wav/CON_T_0010882.wav
CON_T_0013872	184	train/con_wav/CON_T_0013872.wav
CON_T_0023705	240	train/con_wav/CON_T_0023705.wav
CON_T_0010720	286	train/con_wav/CON_T_0010720.wav
CON_T_0021219	90	train/con_wav/CON_T_0021219.wav
CON_T_0006688	52	train/con_wav/CON_T_0006688.wav
CON_T_0004232	111	train/con_wav/CON_T_0004232.wav
CON_T_0022715	767	train/con_wav/CON_T_0022715.wav
CON_T_0022861	80	train/con_wav/CON_T_0022861.wav
LA_T_9474664	152	train/con_wav/LA_T_9474664.wav
CON_T_0016192	91	train/con_wav/CON_T_0016192.wav
CON_T_0020207	97	train/con_wav/CON_T_0020207.wav
CON_T_0005946	155	train/con_wav/CON_T_0005946.wav
CON_T_0009764	160	train/con_wav/CON_T_0009764.wav
CON_T_0003740	159	train/con_wav/CON_T_0003740.wav
CON_T_0016775	243	train/con_wav/CON_T_0016775.wav
CON_T_0003786	133	train/con_wav/CON_T_0003786.wav
CON_T_0023154	133	train/con_wav/CON_T_0023154.wav
CON_T_0005073	124	train/con_wav/CON_T_0005073.wav
LA_T_6769763	196	train/con_wav/LA_T_6769763.wav
CON_T_0024122	158	train/con_wav/CON_T_0024122.wav
CON_T_0003437	157	train/con_wav/CON_T_0003437.wav
LA_T_2299372	98	train/con_wav/LA_T_2299372.wav
CON_T_0016348	272	train/con_wav/CON_T_0016348.wav
CON_T_0015815	92	train/con_wav/CON_T_0015815.wav
CON_T_0014995	244	train/con_wav/CON_T_0014995.wav
CON_T_0024826	112	train/con_wav/CON_T_0024826.wav
CON_T_0004037	155	train/con_wav/CON_T_0004037.wav
CON_T_0010926	171	train/con_wav/CON_T_0010926.wav
CON_T_0009453	150	train/con_wav/CON_T_0009453.wav
CON_T_0004031	85	train/con_wav/CON_T_0004031.wav
CON_T_0017518	159	train/con_wav/CON_T_0017518.wav
CON_T_0009743	226	train/con_wav/CON_T_0009743.wav
CON_T_0019357	194	train/con_wav/CON_T_0019357.wav
CON_T_0008382	121	train/con_wav/CON_T_0008382.wav
CON_T_0006516	169	train/con_wav/CON_T_0006516.wav
CON_T_0012118	138	train/con_wav/CON_T_0012118.wav
CON_T_0003372	151	train/con_wav/CON_T_0003372.wav
CON_T_0019246	242	train/con_wav/CON_T_0019246.wav
LA_T_8599305	165	train/con_wav/LA_T_8599305.wav
CON_T_0024897	161	train/con_wav/CON_T_0024897.wav
LA_T_4253209	192	train/con_wav/LA_T_4253209.wav
CON_T_0012283	86	train/con_wav/CON_T_0012283.wav
CON_T_0021632	128	train/con_wav/CON_T_0021632.wav
CON_T_0004358	92	train/con_wav/CON_T_0004358.wav
LA_T_9654665	134	train/con_wav/LA_T_9654665.wav
CON_T_0005050	219	train/con_wav/CON_T_0005050.wav
CON_T_0019095	160	train/con_wav/CON_T_0019095.wav
CON_T_0002825	54	train/con_wav/CON_T_0002825.wav
CON_T_0000883	224	train/con_wav/CON_T_0000883.wav
CON_T_0001915	131	train/con_wav/CON_T_0001915.wav
LA_T_2406356	261	train/con_wav/LA_T_2406356.wav
CON_T_0016657	119	train/con_wav/CON_T_0016657.wav
CON_T_0008730	172	train/con_wav/CON_T_0008730.wav
CON_T_0015154	205	train/con_wav/CON_T_0015154.wav
CON_T_0011930	102	train/con_wav/CON_T_0011930.wav
LA_T_1363347	128	train/con_wav/LA_T_1363347.wav
CON_T_0019117	314	train/con_wav/CON_T_0019117.wav
CON_T_0011915	157	train/con_wav/CON_T_0011915.wav
CON_T_0024528	89	train/con_wav/CON_T_0024528.wav
CON_T_0004586	150	train/con_wav/CON_T_0004586.wav
LA_T_3026599	148	train/con_wav/LA_T_3026599.wav
CON_T_0004128	260	train/con_wav/CON_T_0004128.wav
CON_T_0007498	193	train/con_wav/CON_T_0007498.wav
CON_T_0021081	101	train/con_wav/CON_T_0021081.wav
CON_T_0014922	142	train/con_wav/CON_T_0014922.wav
LA_T_1569908	210	train/con_wav/LA_T_1569908.wav
CON_T_0018944	288	train/con_wav/CON_T_0018944.wav
CON_T_0019650	188	train/con_wav/CON_T_0019650.wav
CON_T_0016017	109	train/con_wav/CON_T_0016017.wav
CON_T_0024373	122	train/con_wav/CON_T_0024373.wav
LA_T_4559826	137	train/con_wav/LA_T_4559826.wav
CON_T_0007238	330	train/con_wav/CON_T_0007238.wav
CON_T_0002805	209	train/con_wav/CON_T_0002805.wav
CON_T_0020046	131	train/con_wav/CON_T_0020046.wav
CON_T_0023690	107	train/con_wav/CON_T_0023690.wav
CON_T_0015380	106	train/con_wav/CON_T_0015380.wav
CON_T_0019471	406	train/con_wav/CON_T_0019471.wav
CON_T_0022822	208	train/con_wav/CON_T_0022822.wav
CON_T_0000346	150	train/con_wav/CON_T_0000346.wav
CON_T_0015537	144	train/con_wav/CON_T_0015537.wav
CON_T_0000749	149	train/con_wav/CON_T_0000749.wav
CON_T_0016453	124	train/con_wav/CON_T_0016453.wav
LA_T_9398797	163	train/con_wav/LA_T_9398797.wav
CON_T_0004011	145	train/con_wav/CON_T_0004011.wav
CON_T_0023550	201	train/con_wav/CON_T_0023550.wav
CON_T_0004651	133	train/con_wav/CON_T_0004651.wav
CON_T_0004001	176	train/con_wav/CON_T_0004001.wav
CON_T_0009545	75	train/con_wav/CON_T_0009545.wav
CON_T_0022097	285	train/con_wav/CON_T_0022097.wav
CON_T_0000705	135	train/con_wav/CON_T_0000705.wav
CON_T_0004430	224	train/con_wav/CON_T_0004430.wav
CON_T_0013658	135	train/con_wav/CON_T_0013658.wav
CON_T_0012660	134	train/con_wav/CON_T_0012660.wav
CON_T_0003540	248	train/con_wav/CON_T_0003540.wav
CON_T_0016972	61	train/con_wav/CON_T_0016972.wav
CON_T_0023596	141	train/con_wav/CON_T_0023596.wav
CON_T_0017488	206	train/con_wav/CON_T_0017488.wav
CON_T_0019750	150	train/con_wav/CON_T_0019750.wav
CON_T_0002880	200	train/con_wav/CON_T_0002880.wav
CON_T_0015016	87	train/con_wav/CON_T_0015016.wav
CON_T_0019373	108	train/con_wav/CON_T_0019373.wav
CON_T_0004694	296	train/con_wav/CON_T_0004694.wav
CON_T_0010611	144	train/con_wav/CON_T_0010611.wav
CON_T_0025357	133	train/con_wav/CON_T_0025357.wav
CON_T_0011451	118	train/con_wav/CON_T_0011451.wav
CON_T_0019598	194	train/con_wav/CON_T_0019598.wav
LA_T_1931571	186	train/con_wav/LA_T_1931571.wav
CON_T_0010306	122	train/con_wav/CON_T_0010306.wav
CON_T_0010865	180	train/con_wav/CON_T_0010865.wav
CON_T_0000196	159	train/con_wav/CON_T_0000196.wav
CON_T_0025011	51	train/con_wav/CON_T_0025011.wav
LA_T_5806387	165	train/con_wav/LA_T_5806387.wav
CON_T_0005386	109	train/con_wav/CON_T_0005386.wav
LA_T_9959600	109	train/con_wav/LA_T_9959600.wav
CON_T_0019862	278	train/con_wav/CON_T_0019862.wav
CON_T_0008084	155	train/con_wav/CON_T_0008084.wav
CON_T_0011713	167	train/con_wav/CON_T_0011713.wav
CON_T_0002096	203	train/con_wav/CON_T_0002096.wav
CON_T_0007254	193	train/con_wav/CON_T_0007254.wav
CON_T_0002366	135	train/con_wav/CON_T_0002366.wav
CON_T_0018396	246	train/con_wav/CON_T_0018396.wav
CON_T_0016935	131	train/con_wav/CON_T_0016935.wav
CON_T_0005119	112	train/con_wav/CON_T_0005119.wav
CON_T_0019240	224	train/con_wav/CON_T_0019240.wav
LA_T_6858608	275	train/con_wav/LA_T_6858608.wav
CON_T_0008938	211	train/con_wav/CON_T_0008938.wav
LA_T_7597238	252	train/con_wav/LA_T_7597238.wav
LA_T_5125810	143	train/con_wav/LA_T_5125810.wav
CON_T_0017059	285	train/con_wav/CON_T_0017059.wav
CON_T_0009138	169	train/con_wav/CON_T_0009138.wav
CON_T_0022353	232	train/con_wav/CON_T_0022353.wav
CON_T_0007597	114	train/con_wav/CON_T_0007597.wav
CON_T_0023323	92	train/con_wav/CON_T_0023323.wav
LA_T_8865587	218	train/con_wav/LA_T_8865587.wav
CON_T_0021196	131	train/con_wav/CON_T_0021196.wav
CON_T_0008963	91	train/con_wav/CON_T_0008963.wav
CON_T_0014628	144	train/con_wav/CON_T_0014628.wav
CON_T_0015422	149	train/con_wav/CON_T_0015422.wav
CON_T_0001256	144	train/con_wav/CON_T_0001256.wav
CON_T_0017066	114	train/con_wav/CON_T_0017066.wav
CON_T_0004500	128	train/con_wav/CON_T_0004500.wav
CON_T_0012312	143	train/con_wav/CON_T_0012312.wav
CON_T_0023962	113	train/con_wav/CON_T_0023962.wav
CON_T_0005464	113	train/con_wav/CON_T_0005464.wav
CON_T_0013195	204	train/con_wav/CON_T_0013195.wav
CON_T_0009940	145	train/con_wav/CON_T_0009940.wav
CON_T_0021128	139	train/con_wav/CON_T_0021128.wav
CON_T_0021366	93	train/con_wav/CON_T_0021366.wav
CON_T_0010546	263	train/con_wav/CON_T_0010546.wav
CON_T_0002693	122	train/con_wav/CON_T_0002693.wav
CON_T_0003482	200	train/con_wav/CON_T_0003482.wav
CON_T_0008082	190	train/con_wav/CON_T_0008082.wav
LA_T_4710920	124	train/con_wav/LA_T_4710920.wav
CON_T_0002558	114	train/con_wav/CON_T_0002558.wav
CON_T_0020340	126	train/con_wav/CON_T_0020340.wav
CON_T_0010010	159	train/con_wav/CON_T_0010010.wav
CON_T_0019417	60	train/con_wav/CON_T_0019417.wav
LA_T_7051313	148	train/con_wav/LA_T_7051313.wav
CON_T_0017777	108	train/con_wav/CON_T_0017777.wav
CON_T_0020314	239	train/con_wav/CON_T_0020314.wav
LA_T_7048102	84	train/con_wav/LA_T_7048102.wav
CON_T_0006444	106	train/con_wav/CON_T_0006444.wav
CON_T_0025352	73	train/con_wav/CON_T_0025352.wav
CON_T_0007324	156	train/con_wav/CON_T_0007324.wav
CON_T_0019494	184	train/con_wav/CON_T_0019494.wav
LA_T_4847247	205	train/con_wav/LA_T_4847247.wav
CON_T_0000200	120	train/con_wav/CON_T_0000200.wav
CON_T_0007972	187	train/con_wav/CON_T_0007972.wav
CON_T_0024366	299	train/con_wav/CON_T_0024366.wav
CON_T_0003461	224	train/con_wav/CON_T_0003461.wav
CON_T_0007967	211	train/con_wav/CON_T_0007967.wav
CON_T_0001819	167	train/con_wav/CON_T_0001819.wav
CON_T_0001514	143	train/con_wav/CON_T_0001514.wav
CON_T_0023610	120	train/con_wav/CON_T_0023610.wav
CON_T_0018530	220	train/con_wav/CON_T_0018530.wav
CON_T_0018385	115	train/con_wav/CON_T_0018385.wav
CON_T_0016748	139	train/con_wav/CON_T_0016748.wav
CON_T_0024098	371	train/con_wav/CON_T_0024098.wav
CON_T_0005297	133	train/con_wav/CON_T_0005297.wav
LA_T_1596451	107	train/con_wav/LA_T_1596451.wav
LA_T_2642748	163	train/con_wav/LA_T_2642748.wav
CON_T_0011400	262	train/con_wav/CON_T_0011400.wav
CON_T_0005523	123	train/con_wav/CON_T_0005523.wav
CON_T_0001854	214	train/con_wav/CON_T_0001854.wav
CON_T_0014512	304	train/con_wav/CON_T_0014512.wav
CON_T_0011878	400	train/con_wav/CON_T_0011878.wav
CON_T_0008567	123	train/con_wav/CON_T_0008567.wav
CON_T_0021741	82	train/con_wav/CON_T_0021741.wav
CON_T_0020098	73	train/con_wav/CON_T_0020098.wav
CON_T_0019337	198	train/con_wav/CON_T_0019337.wav
CON_T_0016796	195	train/con_wav/CON_T_0016796.wav
CON_T_0018938	254	train/con_wav/CON_T_0018938.wav
CON_T_0013667	114	train/con_wav/CON_T_0013667.wav
CON_T_0017099	148	train/con_wav/CON_T_0017099.wav
CON_T_0009066	492	train/con_wav/CON_T_0009066.wav
CON_T_0023565	151	train/con_wav/CON_T_0023565.wav
CON_T_0001409	101	train/con_wav/CON_T_0001409.wav
CON_T_0008439	209	train/con_wav/CON_T_0008439.wav
CON_T_0013482	213	train/con_wav/CON_T_0013482.wav
CON_T_0005249	188	train/con_wav/CON_T_0005249.wav
CON_T_0003012	240	train/con_wav/CON_T_0003012.wav
CON_T_0022192	257	train/con_wav/CON_T_0022192.wav
CON_T_0019811	289	train/con_wav/CON_T_0019811.wav
LA_T_6139557	239	train/con_wav/LA_T_6139557.wav
CON_T_0001047	125	train/con_wav/CON_T_0001047.wav
CON_T_0019202	253	train/con_wav/CON_T_0019202.wav
CON_T_0020703	127	train/con_wav/CON_T_0020703.wav
CON_T_0013357	124	train/con_wav/CON_T_0013357.wav
CON_T_0014163	195	train/con_wav/CON_T_0014163.wav
CON_T_0017270	51	train/con_wav/CON_T_0017270.wav
CON_T_0021698	334	train/con_wav/CON_T_0021698.wav
CON_T_0009950	231	train/con_wav/CON_T_0009950.wav
CON_T_0015240	132	train/con_wav/CON_T_0015240.wav
CON_T_0021760	188	train/con_wav/CON_T_0021760.wav
CON_T_0017939	129	train/con_wav/CON_T_0017939.wav
CON_T_0006523	132	train/con_wav/CON_T_0006523.wav
LA_T_9437384	230	train/con_wav/LA_T_9437384.wav
CON_T_0009056	123	train/con_wav/CON_T_0009056.wav
CON_T_0013135	105	train/con_wav/CON_T_0013135.wav
CON_T_0016605	156	train/con_wav/CON_T_0016605.wav
CON_T_0008642	125	train/con_wav/CON_T_0008642.wav
CON_T_0013392	178	train/con_wav/CON_T_0013392.wav
CON_T_0010555	107	train/con_wav/CON_T_0010555.wav
CON_T_0004376	98	train/con_wav/CON_T_0004376.wav
CON_T_0018424	87	train/con_wav/CON_T_0018424.wav
CON_T_0014613	264	train/con_wav/CON_T_0014613.wav
LA_T_2371044	269	train/con_wav/LA_T_2371044.wav
CON_T_0005919	171	train/con_wav/CON_T_0005919.wav
LA_T_6756969	130	train/con_wav/LA_T_6756969.wav
CON_T_0006483	141	train/con_wav/CON_T_0006483.wav
CON_T_0019308	202	train/con_wav/CON_T_0019308.wav
CON_T_0000579	241	train/con_wav/CON_T_0000579.wav
CON_T_0023532	58	train/con_wav/CON_T_0023532.wav
CON_T_0019699	56	train/con_wav/CON_T_0019699.wav
CON_T_0024247	373	train/con_wav/CON_T_0024247.wav
CON_T_0022227	73	train/con_wav/CON_T_0022227.wav
CON_T_0006795	115	train/con_wav/CON_T_0006795.wav
CON_T_0003578	158	train/con_wav/CON_T_0003578.wav
LA_T_8107610	137	train/con_wav/LA_T_8107610.wav
CON_T_0009721	160	train/con_wav/CON_T_0009721.wav
CON_T_0010120	274	train/con_wav/CON_T_0010120.wav
CON_T_0005591	202	train/con_wav/CON_T_0005591.wav
CON_T_0013513	179	train/con_wav/CON_T_0013513.wav
CON_T_0006176	278	train/con_wav/CON_T_0006176.wav
CON_T_0022763	248	train/con_wav/CON_T_0022763.wav
CON_T_0007845	95	train/con_wav/CON_T_0007845.wav
CON_T_0015940	193	train/con_wav/CON_T_0015940.wav
CON_T_0019168	138	train/con_wav/CON_T_0019168.wav
CON_T_0004755	197	train/con_wav/CON_T_0004755.wav
CON_T_0012431	137	train/con_wav/CON_T_0012431.wav
CON_T_0019755	103	train/con_wav/CON_T_0019755.wav
CON_T_0015442	94	train/con_wav/CON_T_0015442.wav
CON_T_0003389	76	train/con_wav/CON_T_0003389.wav
CON_T_0013494	248	train/con_wav/CON_T_0013494.wav
CON_T_0023438	247	train/con_wav/CON_T_0023438.wav
LA_T_8893973	137	train/con_wav/LA_T_8893973.wav
CON_T_0004932	132	train/con_wav/CON_T_0004932.wav
CON_T_0018002	162	train/con_wav/CON_T_0018002.wav
CON_T_0003092	145	train/con_wav/CON_T_0003092.wav
CON_T_0007074	131	train/con_wav/CON_T_0007074.wav
CON_T_0019624	187	train/con_wav/CON_T_0019624.wav
CON_T_0021320	108	train/con_wav/CON_T_0021320.wav
CON_T_0001781	138	train/con_wav/CON_T_0001781.wav
CON_T_0012868	206	train/con_wav/CON_T_0012868.wav
CON_T_0023912	171	train/con_wav/CON_T_0023912.wav
LA_T_3422948	180	train/con_wav/LA_T_3422948.wav
CON_T_0013084	190	train/con_wav/CON_T_0013084.wav
CON_T_0012353	269	train/con_wav/CON_T_0012353.wav
CON_T_0014538	137	train/con_wav/CON_T_0014538.wav
CON_T_0017372	114	train/con_wav/CON_T_0017372.wav
CON_T_0024545	256	train/con_wav/CON_T_0024545.wav
CON_T_0011842	99	train/con_wav/CON_T_0011842.wav
CON_T_0013123	171	train/con_wav/CON_T_0013123.wav
CON_T_0001577	155	train/con_wav/CON_T_0001577.wav
CON_T_0009766	369	train/con_wav/CON_T_0009766.wav
CON_T_0014863	165	train/con_wav/CON_T_0014863.wav
LA_T_3938480	175	train/con_wav/LA_T_3938480.wav
CON_T_0007677	231	train/con_wav/CON_T_0007677.wav
CON_T_0008361	236	train/con_wav/CON_T_0008361.wav
CON_T_0011641	161	train/con_wav/CON_T_0011641.wav
CON_T_0018034	59	train/con_wav/CON_T_0018034.wav
CON_T_0003815	271	train/con_wav/CON_T_0003815.wav
CON_T_0016664	206	train/con_wav/CON_T_0016664.wav
CON_T_0016352	274	train/con_wav/CON_T_0016352.wav
CON_T_0024063	96	train/con_wav/CON_T_0024063.wav
CON_T_0002404	184	train/con_wav/CON_T_0002404.wav
CON_T_0016938	298	train/con_wav/CON_T_0016938.wav
CON_T_0015629	191	train/con_wav/CON_T_0015629.wav
CON_T_0011246	206	train/con_wav/CON_T_0011246.wav
CON_T_0001714	161	train/con_wav/CON_T_0001714.wav
CON_T_0015745	134	train/con_wav/CON_T_0015745.wav
LA_T_6017674	99	train/con_wav/LA_T_6017674.wav
LA_T_8830400	169	train/con_wav/LA_T_8830400.wav
CON_T_0021167	172	train/con_wav/CON_T_0021167.wav
LA_T_9976341	160	train/con_wav/LA_T_9976341.wav
CON_T_0008307	134	train/con_wav/CON_T_0008307.wav
CON_T_0023469	181	train/con_wav/CON_T_0023469.wav
LA_T_9243374	103	train/con_wav/LA_T_9243374.wav
CON_T_0019716	65	train/con_wav/CON_T_0019716.wav
CON_T_0002245	178	train/con_wav/CON_T_0002245.wav
CON_T_0012021	352	train/con_wav/CON_T_0012021.wav
